index,CustomerID,TOTAL_ORDERS,REVENUE,AVERAGE_ORDER_VALUE,CARRIAGE_REVENUE,AVERAGESHIPPING,FIRST_ORDER_DATE,LATEST_ORDER_DATE,AVGDAYSBETWEENORDERS,DAYSSINCELASTORDER,MONDAY_ORDERS,TUESDAY_ORDERS,WEDNESDAY_ORDERS,THURSDAY_ORDERS,FRIDAY_ORDERS,SATURDAY_ORDERS,SUNDAY_ORDERS,MONDAY_REVENUE,TUESDAY_REVENUE,WEDNESDAY_REVENUE,THURSDAY_REVENUE,FRIDAY_REVENUE,SATURDAY_REVENUE,SUNDAY_REVENUE,WEEK1_DAY01_DAY07_ORDERS,WEEK2_DAY08_DAY15_ORDERS,WEEK3_DAY16_DAY23_ORDERS,WEEK4_DAY24_DAY31_ORDERS,WEEK1_DAY01_DAY07_REVENUE,WEEK2_DAY08_DAY15_REVENUE,WEEK3_DAY16_DAY23_REVENUE,WEEK4_DAY24_DAY31_REVENUE,TIME_0000_0600_ORDERS,TIME_0601_1200_ORDERS,TIME_1200_1800_ORDERS,TIME_1801_2359_ORDERS,TIME_0000_0600_REVENUE,TIME_0601_1200_REVENUE,TIME_1200_1800_REVENUE,TIME_1801_2359_REVENUE
2487,8449,18,1437.26,79.85,78.86,4.38,2019-08-21,2021-08-19,40.5,67,4,3,5,5,1,0,0,329.47,358.97,327.76,376.06,45.0,0.0,0.0,4,5,7,2,342.97,541.95,463.35,88.99,2,2,10,4,210.48,155.98,901.03,169.77
2488,14005,14,1053.16,75.23,77.86,5.56,2021-03-30,2021-08-19,10.14,67,1,3,1,1,6,1,1,79.99,306.07,85.99,125.99,294.14,45.99,114.99,6,1,4,3,328.24,85.99,336.96,301.97,0,6,6,2,0.0,528.94,358.24,165.98
2489,93193,4,252.18,63.05,11.98,3.0,2014-06-24,2021-08-19,653.25,67,0,1,1,2,0,0,0,0.0,105.0,64.99,82.19,0.0,0.0,0.0,0,1,2,1,0.0,64.99,82.19,105.0,2,0,0,2,82.19,0.0,0.0,169.99
2490,2544,21,5245.81,249.8,17.96,0.86,2015-12-19,2021-08-18,98.52,68,3,0,13,2,1,2,0,1227.5,0.0,2481.56,804.0,540.0,192.75,0.0,3,4,12,2,1209.0,256.99,2938.82,841.0,0,7,9,5,0.0,2806.49,1686.32,753.0
2491,2752,29,4172.93,143.89,155.73,5.37,2019-02-07,2021-08-18,31.83,68,2,5,9,2,4,4,3,235.98,1141.96,1045.11,217.98,563.96,545.97,421.97,8,5,9,7,1032.92,871.96,1224.11,1043.94,9,0,7,13,1473.12,0.0,800.93,1898.88
2492,2792,30,4031.1,134.37,51.9,1.73,2016-04-17,2021-08-18,64.97,68,4,4,5,6,6,2,3,894.99,614.48,899.98,417.37,709.0,178.98,316.3,8,5,13,4,1068.97,837.38,1450.46,674.29,0,13,7,10,0.0,1395.28,997.37,1638.45
2493,2938,27,3679.62,136.28,43.92,1.63,2019-03-24,2021-08-18,32.52,68,1,2,5,2,2,11,4,103.99,300.99,613.0,172.48,205.0,1458.17,825.99,4,4,12,7,814.99,487.18,1323.47,1053.98,2,6,8,11,286.49,734.99,1260.18,1397.96
2494,2953,15,3643.01,242.87,43.91,2.93,2017-11-29,2021-08-18,90.53,68,0,2,6,3,1,2,1,0.0,432.98,538.58,818.48,447.0,808.98,596.99,1,1,5,8,628.99,596.99,557.07,1859.96,0,5,5,5,0.0,1160.97,963.57,1518.47
2495,3102,14,3346.94,239.07,26.94,1.92,2020-12-28,2021-08-18,16.64,68,1,2,8,0,3,0,0,891.39,981.19,1277.37,0.0,196.99,0.0,0.0,3,0,4,7,196.99,0.0,797.18,2352.77,3,1,6,4,196.99,891.39,1778.37,480.19
2496,3366,30,2990.45,99.68,118.8,3.96,2017-05-08,2021-08-18,52.1,68,3,2,7,5,4,4,5,214.49,146.98,628.18,562.65,523.47,484.22,430.46,4,9,12,5,278.48,985.38,1173.51,553.08,0,8,10,12,0.0,1107.5,1108.91,774.04
2497,3908,36,2552.8,70.91,164.7,4.58,2019-07-06,2021-08-18,21.5,68,2,4,6,6,6,6,6,177.99,436.96,445.16,258.54,315.14,406.06,512.95,14,5,8,9,1135.48,305.55,577.14,534.63,5,14,11,6,321.75,955.58,1023.32,252.15
2498,4802,14,2130.07,152.15,75.87,5.42,2020-08-17,2021-08-18,26.14,68,2,0,4,1,3,1,3,137.48,0.0,437.46,137.99,482.18,241.99,692.97,1,5,8,0,55.49,1055.15,1019.43,0.0,1,4,3,6,53.99,607.16,584.97,883.95
2499,5254,12,1984.3,165.36,187.8,15.65,2017-05-14,2021-08-18,129.75,68,3,1,3,2,1,1,1,615.97,97.99,322.39,398.98,228.99,180.99,138.99,2,1,7,2,409.98,138.99,1099.85,335.48,1,5,6,0,4.91,834.95,1144.44,0.0
2500,5342,20,1956.25,97.81,77.85,3.89,2016-05-12,2021-08-18,96.2,68,2,2,1,3,6,3,3,123.08,318.73,90.49,202.28,569.5,317.94,334.23,3,3,5,9,315.27,154.24,425.81,1060.93,0,5,12,3,0.0,586.66,1084.87,284.72
2501,6512,17,1699.96,100.0,72.86,4.29,2019-11-13,2021-08-18,37.88,68,3,5,3,2,2,1,1,293.97,621.96,210.08,221.99,217.98,89.99,43.99,1,5,6,5,53.99,467.96,459.05,718.96,1,12,3,1,43.99,1088.0,463.98,103.99
2502,6873,21,1646.13,78.39,84.83,4.04,2020-04-10,2021-08-18,23.57,68,5,2,1,6,2,3,2,329.47,138.99,64.99,624.94,158.18,240.38,89.18,6,4,4,7,674.55,277.97,377.47,316.14,2,5,11,3,218.98,368.15,838.62,220.38
2503,8708,14,1411.08,100.79,42.88,3.06,2014-09-07,2021-08-18,181.21,68,5,2,1,0,3,2,1,438.57,182.95,63.49,0.0,307.48,302.49,116.1,1,3,6,4,116.1,315.43,570.56,408.99,1,4,2,7,63.49,481.48,218.88,647.23
2504,8938,22,1390.43,63.2,96.83,4.4,2020-01-08,2021-08-18,26.73,68,1,1,7,2,5,5,1,53.99,69.99,393.34,166.98,275.98,401.96,28.19,7,5,6,4,509.13,183.18,392.96,305.16,3,2,5,12,286.98,111.98,394.16,597.31
2505,10462,6,1263.98,210.66,12.98,2.16,2014-08-10,2021-08-18,427.5,68,2,0,1,0,0,2,1,280.0,0.0,140.0,0.0,0.0,509.98,334.0,0,2,3,1,0.0,804.99,420.0,38.99,0,4,0,2,0.0,458.99,0.0,804.99
2506,19697,8,852.93,106.62,15.93,1.99,2014-03-05,2021-08-18,340.38,68,0,1,3,2,0,0,2,0.0,76.0,406.0,91.94,0.0,0.0,278.99,1,4,3,0,55.0,288.94,508.99,0.0,3,3,2,0,342.95,198.98,311.0,0.0
2507,59896,4,381.03,95.26,14.93,3.73,2015-01-02,2021-08-18,605.0,68,0,1,1,0,1,1,0,0.0,69.99,58.09,0.0,169.0,83.95,0.0,2,0,1,1,238.99,0.0,58.09,83.95,0,3,0,1,0.0,311.04,0.0,69.99
2508,70781,2,329.19,164.6,5.99,3.0,2014-11-28,2021-08-18,1227.5,68,0,0,1,0,1,0,0,0.0,0.0,193.99,0.0,135.2,0.0,0.0,0,0,1,1,0.0,0.0,193.99,135.2,0,0,2,0,0.0,0.0,329.19,0.0
2509,88708,2,265.94,132.97,10.94,5.47,2014-06-21,2021-08-18,1307.5,68,0,0,1,0,0,1,0,0.0,0.0,220.99,0.0,0.0,44.95,0.0,0,0,2,0,0.0,0.0,265.94,0.0,0,0,2,0,0.0,0.0,265.94,0.0
2510,2555,15,5162.92,344.19,62.88,4.19,2018-09-18,2021-08-17,70.93,69,1,2,0,2,5,3,2,116.43,381.19,0.0,207.18,3668.95,572.19,216.98,0,4,9,2,0.0,1030.16,1818.78,2313.98,2,1,1,11,657.98,696.99,116.19,3691.76
2511,2721,46,4261.88,92.65,184.23,4.01,2014-02-03,2021-08-17,59.83,69,8,13,5,3,6,3,8,516.0,1322.41,856.17,235.19,673.39,166.88,491.84,7,14,13,12,592.17,1508.59,1149.66,1011.46,8,16,13,9,473.05,1739.87,1480.06,568.9
2512,3228,13,3163.49,243.35,56.89,4.38,2019-11-10,2021-08-17,49.69,69,2,1,0,2,0,4,4,565.98,248.99,0.0,748.78,0.0,309.57,1290.17,0,6,4,3,0.0,1879.35,870.17,413.97,1,6,6,0,516.99,1876.96,769.54,0.0
2513,3686,16,2690.05,168.13,77.85,4.87,2020-06-25,2021-08-17,26.13,69,1,6,1,3,2,3,0,240.99,500.15,240.99,545.97,393.98,767.97,0.0,8,1,2,5,1856.92,149.99,357.98,325.16,2,6,6,2,470.98,536.15,1298.94,383.98
2514,3797,24,2614.42,108.93,111.82,4.66,2020-09-18,2021-08-17,13.88,69,6,3,4,2,7,0,2,711.34,397.97,283.19,68.99,959.94,0.0,192.99,5,1,9,9,543.56,156.39,705.15,1209.32,9,6,5,4,949.54,861.95,594.96,207.97
2515,5012,20,2055.51,102.78,105.81,5.29,2019-10-03,2021-08-17,34.2,69,2,1,9,2,4,0,2,257.58,94.99,978.02,300.98,313.96,0.0,109.98,5,4,5,6,563.95,241.96,670.56,579.04,1,6,7,6,75.99,814.45,743.13,421.94
2516,5072,21,2036.66,96.98,71.86,3.42,2019-05-15,2021-08-17,39.29,69,1,2,4,1,9,2,2,139.0,204.18,570.37,112.09,626.66,276.38,107.98,2,8,8,3,68.28,782.94,794.96,390.48,2,10,6,3,193.98,772.44,654.26,415.98
2517,5376,19,1945.86,102.41,79.86,4.2,2018-07-30,2021-08-17,58.63,69,1,3,3,1,5,2,4,58.99,356.97,481.98,240.0,417.96,162.98,226.98,1,8,2,8,180.99,618.94,236.98,908.95,2,5,6,6,381.0,671.96,537.94,354.96
2518,5451,29,1925.43,66.39,86.83,2.99,2020-09-04,2021-08-17,11.97,69,1,4,2,1,7,9,5,50.99,204.98,128.99,39.0,584.96,522.54,393.97,5,5,12,7,293.97,397.16,805.95,428.35,3,3,5,18,215.99,204.97,294.97,1209.5
2519,7879,16,1500.34,93.77,86.84,5.43,2019-08-23,2021-08-17,45.31,69,0,3,2,5,3,2,1,0.0,294.07,294.08,378.65,220.97,168.08,144.49,5,6,3,2,534.55,569.84,201.47,194.48,0,5,7,4,0.0,412.05,574.13,514.16
2520,13953,16,1055.46,65.97,77.86,4.87,2020-10-12,2021-08-17,19.31,69,4,1,1,4,2,1,3,372.06,41.89,52.89,196.87,183.98,27.49,180.28,0,10,4,2,0.0,534.62,254.76,266.08,6,0,5,5,452.25,0.0,297.16,306.05
2521,16879,21,939.15,44.72,76.85,3.66,2021-03-17,2021-08-17,7.29,69,1,2,4,1,1,5,7,36.49,85.48,254.98,24.99,22.09,167.97,347.15,15,2,3,1,591.5,101.98,187.68,57.99,0,5,14,2,0.0,128.07,706.6,104.48
2522,28610,4,664.99,166.25,4.99,1.25,2014-12-13,2021-08-17,609.75,69,1,1,0,1,0,1,0,349.99,95.0,0.0,140.0,0.0,80.0,0.0,0,2,1,1,0.0,220.0,95.0,349.99,0,0,0,4,0.0,0.0,0.0,664.99
2523,34055,6,589.99,98.33,4.99,0.83,2014-04-15,2021-08-17,446.83,69,0,2,0,0,1,1,2,0.0,228.0,0.0,0.0,69.99,84.0,208.0,0,2,2,2,0.0,198.99,183.0,208.0,0,0,2,4,0.0,0.0,208.0,381.99
2524,48460,4,454.08,113.52,10.98,2.75,2014-06-05,2021-08-17,657.5,69,0,2,0,2,0,0,0,0.0,226.09,0.0,227.99,0.0,0.0,0.0,1,0,2,1,104.0,0.0,226.09,123.99,0,3,1,0,0.0,350.08,104.0,0.0
2525,2592,19,4960.41,261.07,44.91,2.36,2017-10-09,2021-08-16,74.05,70,4,4,5,1,0,1,4,1353.99,675.97,976.98,790.0,0.0,269.5,893.97,3,4,6,6,1657.99,960.99,1256.97,1084.46,1,0,11,7,94.99,0.0,3179.46,1685.96
2526,2623,35,4788.41,136.81,102.81,2.94,2019-11-15,2021-08-16,18.29,70,6,2,7,4,2,7,7,555.44,597.48,990.56,818.99,244.98,570.97,1009.99,4,14,11,6,975.58,1708.92,1289.93,813.98,2,16,9,8,159.99,2126.02,1439.44,1062.96
2527,3057,26,3423.09,131.66,110.79,4.26,2016-07-10,2021-08-16,71.65,70,3,1,2,5,1,7,7,684.98,165.29,291.99,421.95,332.99,1054.95,470.94,4,6,8,8,651.97,797.95,1247.25,725.92,4,10,9,3,671.96,1267.93,1328.22,154.98
2528,3380,25,2979.05,119.16,76.85,3.07,2016-04-12,2021-08-16,78.08,70,4,4,5,0,7,3,2,354.47,661.48,576.96,0.0,870.07,378.08,137.99,4,8,4,9,499.97,1185.54,368.07,925.47,2,14,1,8,265.0,1352.0,343.49,1018.56
2529,3858,30,2579.08,85.97,77.88,2.6,2016-04-18,2021-08-16,64.87,70,9,7,5,4,3,0,2,829.65,326.99,519.98,380.48,204.99,0.0,316.99,7,6,13,4,649.98,699.96,929.64,299.5,3,11,12,4,328.98,725.98,1140.13,383.99
2530,4124,55,2430.41,44.19,130.01,2.36,2017-08-18,2021-08-16,26.53,70,10,5,13,8,11,6,2,415.14,157.4,564.77,341.58,605.76,284.37,61.39,8,14,17,16,347.97,695.74,792.13,594.57,2,12,21,20,86.99,617.55,991.51,734.36
2531,8244,14,1458.8,104.2,50.9,3.64,2014-02-23,2021-08-16,195.07,70,2,2,2,2,3,1,2,126.18,284.58,69.98,128.49,619.99,72.49,157.09,1,4,7,2,59.99,421.17,414.65,562.99,0,3,4,7,0.0,139.17,288.07,1031.56
2532,8888,14,1394.26,99.59,73.86,5.28,2018-02-17,2021-08-16,91.14,70,4,1,2,1,1,4,1,333.96,213.99,242.98,70.99,80.99,378.36,72.99,6,2,5,1,540.14,165.98,607.15,80.99,0,6,4,4,0.0,605.34,379.96,408.96
2533,21320,12,809.84,67.49,42.84,3.57,2014-05-10,2021-08-16,221.25,70,1,1,1,1,0,3,5,59.99,63.95,119.99,5.99,0.0,190.93,368.99,0,9,2,1,0.0,597.87,205.98,5.99,1,0,2,9,145.99,0.0,185.98,477.87
2534,86903,2,270.99,135.5,5.99,3.0,2014-05-11,2021-08-16,1327.0,70,1,0,0,0,0,0,1,145.99,0.0,0.0,0.0,0.0,0.0,125.0,0,1,1,0,0.0,125.0,145.99,0.0,0,1,1,0,0.0,125.0,145.99,0.0
2535,2455,28,6265.99,223.79,65.89,2.35,2019-03-09,2021-08-15,31.79,71,0,0,5,4,4,11,4,0.0,0.0,725.98,1601.99,954.99,2550.97,432.06,5,14,5,4,910.97,3031.06,1550.98,772.98,1,2,12,13,134.99,221.98,2888.06,3020.96
2536,2638,39,4735.86,121.43,39.91,1.02,2014-02-05,2021-08-15,70.46,71,1,7,3,8,5,4,11,83.6,1567.19,268.5,994.85,289.25,446.3,1086.17,11,10,10,8,1166.39,763.29,2110.58,695.6,0,16,12,11,0.0,2922.62,847.54,965.7
2537,2659,16,4592.1,287.01,65.9,4.12,2018-06-01,2021-08-15,73.19,71,0,4,5,1,1,3,2,0.0,1237.96,1599.08,6.99,350.99,1039.99,357.09,1,4,6,5,350.99,858.18,2045.96,1336.97,0,6,1,9,0.0,1924.96,269.1,2398.04
2538,2755,27,4165.86,154.29,55.86,2.07,2014-08-22,2021-08-15,94.44,71,2,4,6,7,3,3,2,182.98,938.97,866.96,1066.0,357.0,403.95,350.0,3,11,6,7,188.99,2382.95,791.93,801.99,0,6,15,6,0.0,1052.98,2565.89,546.99
2539,2774,19,4097.22,215.64,70.87,3.73,2020-04-01,2021-08-15,26.37,71,2,2,4,2,4,1,4,408.99,956.24,803.08,528.98,607.97,145.99,645.97,6,8,1,4,897.06,1993.19,200.99,1005.98,2,6,6,5,764.23,1005.95,1638.97,688.07
2540,2924,13,3744.11,288.01,51.91,3.99,2017-06-14,2021-08-15,117.15,71,5,3,1,1,0,0,3,1284.17,834.98,48.99,1004.99,0.0,0.0,570.98,2,5,1,5,1205.98,909.96,468.0,1160.17,0,3,1,9,0.0,486.98,200.99,3056.14
2541,4649,25,2185.62,87.42,92.82,3.71,2019-01-20,2021-08-15,37.52,71,5,0,2,1,6,6,5,520.17,0.0,275.99,24.99,276.16,678.95,409.36,4,10,8,3,443.57,975.13,625.94,140.98,0,11,11,3,0.0,888.12,1026.31,271.19
2542,4654,22,2183.87,99.27,75.87,3.45,2018-12-02,2021-08-15,44.86,71,3,3,3,2,5,2,4,336.99,310.98,144.98,159.99,577.98,206.98,445.97,5,6,6,5,342.98,553.95,674.96,611.98,1,5,12,4,56.0,638.96,1062.92,425.99
2543,4708,19,2162.76,113.83,76.86,4.05,2018-09-05,2021-08-15,56.58,71,7,1,4,2,1,2,2,876.97,254.19,474.46,166.18,160.99,83.99,145.98,4,3,7,5,694.97,405.97,745.16,316.66,0,2,6,11,0.0,129.18,819.94,1213.64
2544,4981,18,2066.39,114.8,66.79,3.71,2014-12-20,2021-08-15,135.0,71,0,0,0,2,4,5,7,0.0,0.0,0.0,106.98,375.57,608.89,974.95,6,4,6,2,734.02,286.97,746.41,298.99,1,7,5,5,94.09,903.87,493.46,574.97
2545,5586,15,1890.8,126.05,74.85,4.99,2020-03-12,2021-08-15,34.73,71,4,3,0,2,1,1,4,555.46,363.97,0.0,320.48,117.49,80.99,452.41,1,4,7,3,238.99,542.96,823.38,285.47,0,2,8,5,0.0,211.58,909.52,769.7
2546,6355,16,1727.76,107.99,76.86,4.8,2017-08-05,2021-08-15,91.94,71,3,2,1,6,1,1,2,320.18,304.99,72.99,691.09,112.19,39.99,186.33,3,4,6,3,280.13,392.71,639.95,414.97,2,2,4,8,270.98,190.48,457.87,808.43
2547,6367,17,1724.95,101.47,81.85,4.81,2020-05-29,2021-08-15,26.06,71,2,3,3,0,2,1,6,193.99,260.07,423.97,0.0,136.98,104.99,604.95,5,6,0,6,641.05,581.95,0.0,501.95,3,3,10,1,317.97,279.97,1080.02,46.99
2548,6616,15,1682.96,112.2,84.86,5.66,2020-05-24,2021-08-15,29.87,71,2,3,1,1,2,3,3,234.48,358.97,64.99,114.99,245.08,389.98,274.47,3,4,2,6,368.57,514.46,179.98,619.95,0,1,4,10,0.0,117.99,518.47,1046.5
2549,8264,19,1457.32,76.7,95.82,5.04,2020-02-05,2021-08-15,29.32,71,3,1,5,3,6,0,1,399.98,49.99,256.45,221.97,447.94,0.0,80.99,4,7,4,4,245.96,576.93,332.97,301.46,0,3,8,8,0.0,270.97,550.92,635.43
2550,9974,20,1300.07,65.0,77.87,3.89,2020-11-05,2021-08-15,14.15,71,1,1,3,2,4,7,2,105.99,53.19,217.97,207.99,232.78,328.97,153.18,7,7,0,6,481.96,564.53,0.0,253.58,0,11,5,4,0.0,696.73,399.16,204.18
2551,16207,15,962.87,64.19,78.87,5.26,2020-05-22,2021-08-15,30.0,71,5,0,0,1,4,3,2,272.37,0.0,0.0,114.99,285.96,200.97,88.58,2,6,5,2,155.98,396.76,340.95,69.18,2,7,6,0,133.4,385.13,444.34,0.0
2552,51839,4,430.24,107.56,10.94,2.74,2014-12-14,2021-08-15,609.0,71,0,1,0,0,0,0,3,0.0,80.2,0.0,0.0,0.0,0.0,350.04,1,3,0,0,80.2,350.04,0.0,0.0,0,3,0,1,0.0,350.04,0.0,80.2
2553,77806,3,301.53,100.51,14.93,4.98,2015-01-12,2021-08-15,802.33,71,1,1,0,0,0,0,1,64.95,179.59,0.0,0.0,0.0,0.0,56.99,0,2,0,1,0.0,121.94,0.0,179.59,1,1,0,1,179.59,56.99,0.0,64.95
2554,129363,3,178.68,59.56,12.58,4.19,2014-06-16,2021-08-15,872.33,71,1,0,0,0,0,1,1,69.95,0.0,0.0,0.0,0.0,43.95,64.78,0,1,1,1,0.0,64.78,69.95,43.95,0,2,1,0,0.0,113.9,64.78,0.0
2555,203766,2,94.04,47.02,9.94,4.97,2015-01-07,2021-08-15,1206.0,71,0,0,1,0,0,0,1,0.0,0.0,53.95,0.0,0.0,0.0,40.09,1,1,0,0,53.95,40.09,0.0,0.0,0,0,1,1,0.0,0.0,40.09,53.95
2556,2612,28,4856.92,173.46,56.92,2.03,2018-10-10,2021-08-14,37.11,72,2,1,16,1,1,2,5,487.0,375.99,2217.97,320.99,100.0,473.0,881.97,0,7,14,7,0.0,1843.96,1500.98,1511.98,6,13,7,2,711.0,2090.94,1553.98,501.0
2557,2741,20,4215.18,210.76,63.88,3.19,2020-09-17,2021-08-14,16.55,72,4,1,5,6,3,1,0,386.99,99.99,1048.05,2107.98,431.18,140.99,0.0,6,5,3,6,1510.98,786.15,1546.07,371.98,2,4,5,9,192.98,899.98,1778.25,1343.97
2558,2795,30,4009.41,133.65,56.91,1.9,2016-08-21,2021-08-14,60.63,72,3,2,4,2,4,11,4,180.99,405.0,845.0,194.98,384.99,1130.47,867.98,4,7,7,12,400.98,851.48,1056.98,1699.97,0,6,16,8,0.0,519.99,2566.44,922.98
2559,2802,31,3993.66,128.83,142.66,4.6,2014-02-25,2021-08-14,87.97,72,5,11,3,8,2,1,1,643.91,1454.92,404.99,1060.87,110.98,178.0,139.99,7,10,7,7,980.88,1037.92,1136.95,837.91,3,3,7,18,178.97,462.97,1292.86,2058.86
2560,2878,32,3815.16,119.22,40.96,1.28,2017-02-05,2021-08-14,51.59,72,3,3,4,6,4,6,6,222.0,519.0,225.18,694.98,276.0,955.0,923.0,7,8,7,10,562.0,1448.18,825.0,979.98,0,4,18,10,0.0,242.98,1531.19,2040.99
2561,2912,16,3764.5,235.28,55.9,3.49,2017-01-13,2021-08-14,104.63,72,2,1,2,3,2,5,1,607.59,200.99,424.99,294.97,1085.99,933.98,215.99,2,5,2,7,199.98,1505.97,535.99,1522.56,1,10,2,3,79.99,1944.53,544.0,1195.98
2562,3116,20,3322.88,166.14,66.88,3.34,2018-05-03,2021-08-14,59.95,72,4,6,1,1,2,2,4,894.99,670.98,137.99,188.99,391.98,548.98,488.97,5,7,4,4,980.99,657.97,797.96,885.96,0,8,9,3,0.0,1545.93,1160.97,615.98
2563,3154,7,3271.97,467.42,16.97,2.42,2017-12-18,2021-08-14,190.71,72,1,2,0,0,3,1,0,829.99,1410.99,0.0,0.0,685.0,345.99,0.0,2,4,1,0,1410.99,1030.99,829.99,0.0,0,0,7,0,0.0,0.0,3271.97,0.0
2564,3188,20,3220.88,161.04,63.88,3.19,2014-07-15,2021-08-14,129.35,72,5,1,3,3,2,2,4,537.96,642.0,489.0,298.97,238.99,265.99,747.97,6,8,1,5,1341.98,1180.93,44.99,652.98,0,6,7,7,0.0,607.96,1269.96,1342.96
2565,3225,11,3167.16,287.92,23.96,2.18,2017-12-23,2021-08-14,120.91,72,0,0,0,1,0,7,3,0.0,0.0,0.0,580.99,0.0,2056.18,529.99,0,4,3,4,0.0,1048.18,525.99,1592.99,0,2,6,3,0.0,274.0,1618.17,1274.99
2566,3226,15,3166.94,211.13,34.94,2.33,2018-12-09,2021-08-14,65.27,72,1,1,0,7,2,3,1,147.99,148.99,0.0,1305.97,1104.0,159.99,300.0,0,8,2,5,0.0,1199.96,381.99,1584.99,1,6,2,6,872.0,550.97,194.98,1548.99
2567,3318,18,3041.83,168.99,42.93,2.39,2019-01-12,2021-08-14,52.5,72,0,0,1,5,0,5,7,0.0,0.0,318.99,331.0,0.0,1087.15,1304.69,2,9,5,2,513.98,1285.16,1032.69,210.0,0,1,13,4,0.0,248.0,2118.15,675.68
2568,3958,40,2526.73,63.17,146.73,3.67,2018-12-20,2021-08-14,24.2,72,3,4,3,9,3,8,10,137.18,220.99,165.38,621.93,114.17,595.14,671.94,5,11,13,11,339.96,672.53,783.51,730.73,1,13,9,17,96.0,865.31,623.12,942.3
2569,7277,17,1582.46,93.09,71.86,4.23,2019-11-06,2021-08-14,38.06,72,2,0,3,1,5,2,4,268.98,0.0,272.77,36.19,557.55,84.99,361.98,5,4,3,5,529.76,301.97,293.98,456.75,2,5,6,4,271.38,464.97,575.95,270.16
2570,12488,17,1131.54,66.56,35.94,2.11,2015-01-03,2021-08-14,142.06,72,0,1,4,1,3,7,1,0.0,52.99,169.08,150.0,209.99,443.48,106.0,4,6,1,6,303.99,324.57,54.99,447.99,1,4,2,10,40.0,355.99,102.49,633.06
2571,13452,8,1079.08,134.89,24.83,3.1,2014-11-11,2021-08-14,308.5,72,0,2,2,0,0,1,3,0.0,302.99,248.94,0.0,0.0,164.0,363.15,1,2,2,3,68.99,398.0,248.94,363.15,3,0,1,4,307.93,0.0,164.0,607.15
2572,13816,9,1061.95,117.99,5.95,0.66,2014-07-09,2021-08-14,288.11,72,0,1,1,1,3,2,1,0.0,75.0,73.95,59.0,315.0,375.0,164.0,1,3,3,2,164.0,257.95,490.0,150.0,0,0,4,5,0.0,0.0,509.0,552.95
2573,18061,11,900.29,81.84,43.79,3.98,2014-10-23,2021-08-14,226.09,72,1,2,1,2,3,2,0,105.0,230.99,36.49,183.94,236.89,106.98,0.0,2,2,1,6,110.48,153.99,59.95,575.87,1,5,4,1,36.49,384.87,429.94,48.99
2574,49259,4,448.04,112.01,9.94,2.49,2014-09-08,2021-08-14,633.0,72,1,0,0,0,0,3,0,4.95,0.0,0.0,0.0,0.0,443.09,0.0,1,3,0,0,230.0,218.04,0.0,0.0,1,0,2,1,58.09,0.0,234.95,155.0
2575,72954,3,320.08,106.69,9.98,3.33,2014-08-17,2021-08-14,851.33,72,0,0,0,0,0,1,2,0.0,0.0,0.0,0.0,0.0,67.09,252.99,0,2,1,0,0.0,211.08,109.0,0.0,0,2,1,0,0.0,176.09,143.99,0.0
2576,2379,111,8821.84,79.48,231.67,2.09,2017-03-22,2021-08-13,14.46,73,13,10,12,17,26,15,18,1167.91,700.3,755.02,1297.52,1979.56,1223.03,1698.5,21,20,34,36,1770.25,1573.26,2638.53,2839.8,5,59,30,17,295.64,4585.11,2692.17,1248.92
2577,5265,7,1979.92,282.85,21.92,3.13,2014-05-01,2021-08-13,380.14,73,0,1,0,2,2,1,1,0.0,50.0,0.0,142.94,875.99,826.0,84.99,2,3,2,0,142.94,1701.99,134.99,0.0,0,1,1,5,0.0,49.99,53.95,1875.98
2578,7777,17,1510.86,88.87,74.86,4.4,2018-01-13,2021-08-13,76.94,73,2,0,2,0,10,2,1,194.98,0.0,84.99,0.0,891.92,293.98,44.99,7,5,4,1,517.94,448.96,438.97,104.99,7,7,1,2,524.95,668.94,120.99,195.98
2579,10021,15,1296.65,86.44,76.85,5.12,2019-04-18,2021-08-13,56.53,73,2,2,1,2,2,1,5,126.18,156.18,143.99,204.98,230.98,79.99,354.35,1,5,5,4,112.99,419.15,421.55,342.96,0,3,2,10,0.0,302.97,156.18,837.5
2580,10139,22,1288.22,58.56,92.82,4.22,2018-12-01,2021-08-13,44.82,73,2,0,5,2,3,7,3,120.18,0.0,338.56,108.19,116.39,417.73,187.17,6,4,6,6,362.35,211.47,310.35,404.05,2,12,7,1,124.18,568.0,455.54,140.5
2581,11293,7,1205.93,172.28,16.93,2.42,2014-03-23,2021-08-13,385.71,73,1,2,0,0,3,0,1,240.99,264.95,0.0,0.0,614.99,0.0,85.0,1,3,3,0,440.0,510.98,254.95,0.0,1,1,2,3,85.0,240.99,544.99,334.95
2582,14641,16,1024.2,64.01,79.85,4.99,2019-09-05,2021-08-13,44.25,73,1,2,1,5,3,0,4,64.99,236.23,101.99,222.76,135.02,0.0,263.21,6,3,3,4,284.59,146.42,221.18,372.01,0,4,5,7,0.0,196.61,449.2,378.39
2583,32977,10,603.37,60.34,45.87,4.59,2015-01-24,2021-08-13,239.3,73,0,4,2,0,1,2,1,0.0,282.96,104.98,0.0,97.99,62.95,54.49,0,1,4,5,0.0,97.99,389.46,115.92,0,3,1,6,0.0,160.94,196.99,245.44
