CustomerID,Total Orders,Total Revenue,Revenue per Order,Total Shipping Cost,Shipping Cost per Order,First Order,Latest Order,Avg. gap (days),since last order(days),Orders Mon,Orders Tue,Orders Wed,Orders Thurs,Orders Fri,Orders Sat,Orders Sun,Revenue Mon,Revenue Tue,Revenue Wed,Revenue Thurs,Revenue Fri,Revenue Sat,Revenue Sun,Week1 Orders,Week2 Orders,Week3 Orders,Week4 Orders,Week1 Revenue,Week2 Revenue,Week3 Revenue,Week4 Revenue,Orders(12AM-6AM),Orders(6AM-12PM),Orders(12PM-6PM),Orders(6PM-12AM),Revenue(12AM-6AM),Revenue(6AM-12PM),Revenue(12PM-6PM),Revenue(6PM-12AM)
3198,7,"3,207.96",458.28,23.96,3.42,15/05/2020,13/07/2021,61,104,1,1,2,1,2,0,0,245.00,130.99,422.98,260.00,"2,148.99",0.00,0.00,1,5,0,1,245.00,"2,922.97",0.00,39.99,0,4,2,1,0.00,"2,791.98",375.99,39.99
4063,23,"2,460.46",106.98,77.86,3.39,16/10/2019,13/07/2021,28,104,2,4,5,9,1,1,1,287.00,517.47,488.98,688.04,124.99,159.99,193.99,5,5,6,7,611.97,524.47,582.97,741.05,11,7,1,4,"1,191.43",782.06,109.00,377.97
6281,17,"1,742.86",102.52,83.86,4.93,04/02/2021,13/07/2021,9,104,0,6,0,6,3,1,1,0.00,596.95,0.00,679.96,293.97,40.99,130.99,3,4,1,9,303.97,403.97,115.99,918.93,0,4,6,7,0.00,451.96,567.95,722.95
8896,17,"1,393.85",81.99,78.85,4.64,29/03/2019,13/07/2021,49,104,2,3,1,4,2,2,3,205.98,211.87,103.09,326.97,61.98,126.98,356.98,2,3,2,10,234.08,89.67,234.98,835.12,0,8,3,6,0.00,937.23,154.47,302.15
8991,17,"1,384.82",81.46,77.82,4.58,22/06/2014,13/07/2021,152,104,0,2,5,2,3,2,3,0.00,162.99,544.96,153.98,180.98,189.98,151.93,4,6,5,2,495.98,413.95,271.91,202.98,0,0,9,8,0.00,0.00,654.91,729.91
12638,14,"1,123.08",80.22,66.88,4.78,03/12/2014,13/07/2021,172,104,1,4,3,2,1,3,0,108.99,218.17,329.98,157.98,165.99,141.97,0.00,8,2,3,1,597.14,141.98,333.97,49.99,2,5,4,3,267.99,306.95,395.96,152.18
16312,9,958.93,106.55,16.93,1.88,30/04/2014,13/07/2021,292,104,0,3,4,1,1,0,0,0.00,306.49,387.44,195.00,70.00,0.00,0.00,0,6,0,3,0.00,612.48,0.00,346.45,0,4,5,0,0.00,501.49,457.44,0.00
46749,5,466.38,93.28,11.98,2.40,08/02/2015,13/07/2021,469,104,1,3,0,0,0,0,1,38.00,270.38,0.00,0.00,0.00,0.00,158.00,0,5,0,0,0.00,466.38,0.00,0.00,1,0,2,2,38.00,0.00,233.19,195.19
81902,4,287.29,71.82,4.99,1.25,21/10/2014,13/07/2021,614,104,0,4,0,0,0,0,0,0.00,287.29,0.00,0.00,0.00,0.00,0.00,0,3,1,0,0.00,173.29,114.00,0.00,0,0,3,1,0.00,0.00,173.29,114.00
2581,34,"5,013.97",147.47,115.77,3.41,02/01/2017,12/07/2021,49,105,9,5,4,1,6,7,2,"1,420.97",640.95,763.48,138.99,894.95,940.44,214.19,8,5,11,10,"1,189.95",552.97,"1,715.12","1,555.93",2,16,5,11,315.00,"1,985.37",830.97,"1,882.63"
2626,25,"4,783.34",191.33,102.84,4.11,26/05/2014,12/07/2021,104,105,7,6,4,5,1,0,2,"1,069.99","1,280.96","1,135.47",983.95,3.99,0.00,308.98,4,9,4,8,"1,456.48","1,382.93",755.98,"1,187.95",0,2,9,14,0.00,308.98,"1,363.43","3,110.93"
2685,16,"4,417.95",276.12,26.95,1.68,26/11/2016,12/07/2021,106,105,5,3,2,0,3,1,2,"1,192.98",746.99,858.00,0.00,678.98,425.00,516.00,4,2,6,4,"1,048.99",173.98,"1,569.98","1,625.00",3,5,7,1,678.98,"1,574.00","1,825.97",339.00
2788,19,"4,038.58",212.56,56.88,2.99,26/05/2015,12/07/2021,118,105,9,5,0,2,2,0,1,"1,370.95","1,594.97",0.00,235.98,537.69,0.00,298.99,6,7,2,4,"1,177.98","1,367.94",261.98,"1,230.68",0,1,10,8,0.00,94.99,"2,202.94","1,740.65"
3329,12,"3,030.74",252.56,37.14,3.10,29/12/2015,12/07/2021,169,105,3,2,1,3,1,0,2,603.18,437.49,50.99,852.00,254.99,0.00,832.09,2,2,3,5,633.99,267.19,"1,150.58",978.98,0,4,5,3,0.00,"1,083.98","1,248.07",698.69
10378,17,"1,270.05",74.71,86.85,5.11,22/11/2020,12/07/2021,14,105,3,2,3,3,2,3,1,209.67,71.98,284.17,250.47,131.78,146.98,175.00,5,4,2,6,347.75,183.96,221.19,517.15,1,5,8,3,46.19,239.15,849.73,134.98
13513,15,"1,076.55",71.77,74.85,4.99,11/10/2018,12/07/2021,67,105,3,0,3,3,2,0,4,184.07,0.00,183.97,167.47,90.18,0.00,450.86,2,6,2,5,134.98,346.54,103.98,491.05,0,4,3,8,0.00,275.46,95.17,705.92
19456,11,859.91,78.17,17.96,1.63,21/11/2014,12/07/2021,220,105,1,0,2,3,2,3,0,180.49,0.00,119.99,140.73,92.00,326.70,0.00,3,2,4,2,326.70,202.48,197.99,132.74,0,2,8,1,0.00,218.49,591.92,49.50
39212,39,532.69,13.66,185.69,4.76,04/10/2019,12/07/2021,17,105,6,9,5,13,6,0,0,137.95,98.93,52.97,147.90,94.94,0.00,0.00,9,15,11,4,104.92,161.89,213.92,51.96,0,28,11,0,0.00,343.77,188.92,0.00
86309,3,273.13,91.04,13.93,4.64,12/01/2015,12/07/2021,791,105,2,0,0,0,0,1,0,150.14,0.00,0.00,0.00,0.00,122.99,0.00,0,3,0,0,0.00,273.13,0.00,0.00,1,0,0,2,122.99,0.00,0.00,150.14
100025,22,234.87,10.68,73.87,3.36,23/03/2019,12/07/2021,38,105,5,2,4,1,0,8,2,49.97,17.99,44.97,15.99,0.00,67.97,37.98,0,11,8,3,0.00,110.94,94.94,28.99,1,13,7,1,12.99,131.93,75.96,13.99
2515,29,"5,506.03",189.86,97.83,3.37,22/07/2016,11/07/2021,63,106,3,1,2,1,11,5,6,612.98,225.59,439.98,60.99,"1,663.74","1,161.98","1,340.77",9,5,8,7,"1,490.77","1,118.77","1,632.54","1,263.95",0,3,9,17,0.00,422.98,"1,442.55","3,640.50"
2583,34,"5,000.97",147.09,121.77,3.58,01/01/2018,11/07/2021,38,106,7,4,5,5,7,1,5,"1,136.55",687.98,539.96,511.48,"1,451.95",122.99,550.06,12,14,4,4,"1,868.52","1,871.50",438.96,821.99,0,7,17,10,0.00,"1,066.05","2,550.38","1,384.54"
2653,50,"4,639.01",92.78,174.71,3.49,29/06/2017,11/07/2021,29,106,8,4,11,10,7,3,7,654.67,445.97,"1,030.33",909.93,606.97,261.98,729.16,10,8,16,16,736.04,758.15,"1,552.71","1,592.11",9,13,16,12,648.33,"1,139.14","1,410.61","1,440.93"
2781,30,"4,060.84",135.36,36.94,1.23,20/02/2014,11/07/2021,90,106,7,7,3,1,4,4,4,"1,120.45",726.84,556.69,191.70,505.99,460.98,498.19,2,11,9,8,169.59,956.57,945.89,"1,988.79",0,4,11,15,0.00,745.79,"1,882.23","1,432.82"
2884,11,"3,804.94",345.90,32.94,2.99,31/10/2014,11/07/2021,222,106,2,1,0,1,1,0,6,"1,075.00",425.00,0.00,340.99,553.00,0.00,"1,410.95",2,3,1,5,89.99,"1,362.98",340.99,"2,010.98",0,0,5,6,0.00,0.00,"1,271.98","2,532.96"
2965,37,"3,623.29",97.93,178.69,4.83,26/12/2018,11/07/2021,25,106,4,5,7,8,4,5,4,300.96,330.97,567.94,"1,253.43",389.07,505.96,274.96,9,13,10,5,"1,280.45",929.87,702.00,710.97,1,10,14,12,115.99,671.90,"1,856.41",978.99
3542,23,"2,805.20",121.97,103.80,4.51,22/07/2017,11/07/2021,63,106,2,1,5,2,4,4,5,245.98,96.99,639.85,403.99,269.18,451.06,698.15,2,9,6,6,167.48,"1,225.33",815.34,597.05,1,7,12,3,84.00,706.44,"1,495.78",518.98
3759,16,"2,638.56",164.91,93.86,5.87,25/11/2017,11/07/2021,83,106,2,1,1,0,2,3,7,180.98,294.79,71.99,0.00,469.98,457.37,"1,163.45",1,5,6,4,234.99,"1,022.47",722.34,658.76,0,3,4,9,0.00,304.37,808.96,"1,525.23"
3981,30,"2,514.59",83.82,113.79,3.79,27/11/2019,11/07/2021,20,106,2,2,3,8,4,7,4,264.98,199.98,270.97,649.47,405.97,458.54,264.68,8,8,4,10,675.93,788.64,275.57,774.45,3,11,6,10,215.58,865.62,657.94,775.45
4092,24,"2,444.02",101.83,100.82,4.20,17/04/2019,11/07/2021,34,106,1,5,3,1,4,2,8,30.99,518.75,254.47,86.09,934.97,124.98,493.77,5,10,6,3,697.56,819.54,763.94,162.98,0,6,14,4,0.00,738.56,"1,426.50",278.96
7897,19,"1,498.24",78.85,84.84,4.47,06/03/2020,11/07/2021,26,106,1,5,1,4,6,0,2,84.19,394.36,33.99,228.17,660.35,0.00,97.18,4,3,9,3,372.16,306.17,622.53,197.38,1,3,4,11,104.99,197.38,271.16,924.71
10468,8,"1,263.62",157.95,79.92,9.99,25/12/2020,11/07/2021,25,106,0,1,3,0,1,1,2,0.00,95.49,481.57,0.00,164.99,230.49,291.08,2,1,1,4,253.98,126.09,230.49,653.06,7,0,1,0,"1,137.53",0.00,126.09,0.00
75122,6,311.93,51.99,15.93,2.66,12/06/2014,11/07/2021,431,106,1,0,1,3,0,0,1,78.99,0.00,121.99,72.95,0.00,0.00,38.00,0,2,2,2,0.00,42.95,200.98,68.00,0,2,1,3,0.00,116.99,4.95,189.99
133756,3,171.10,57.03,0.00,0.00,14/01/2015,11/07/2021,790,106,0,0,1,0,0,0,2,0.00,0.00,145.00,0.00,0.00,0.00,26.10,1,2,0,0,0.00,171.10,0.00,0.00,0,0,2,1,0.00,0.00,26.10,145.00
160016,2,135.00,67.50,0.00,0.00,12/05/2014,11/07/2021,"1,309",106,1,0,0,0,0,0,1,79.00,0.00,0.00,0.00,0.00,0.00,56.00,0,2,0,0,0.00,135.00,0.00,0.00,0,0,1,1,0.00,0.00,56.00,79.00
160295,2,135.00,67.50,0.00,0.00,19/11/2014,11/07/2021,"1,213",106,0,0,1,0,0,0,1,0.00,0.00,115.00,0.00,0.00,0.00,20.00,0,1,1,0,0.00,20.00,115.00,0.00,0,1,1,0,0.00,20.00,115.00,0.00
2416,25,"7,185.17",287.41,111.77,4.47,23/04/2015,10/07/2021,91,107,2,2,1,3,3,7,7,231.98,558.18,113.99,"1,077.98",687.93,"2,354.41","2,160.70",5,5,9,6,"1,467.73","1,777.96","2,177.07","1,762.41",0,4,8,13,0.00,"1,195.96","2,682.40","3,306.81"
3172,15,"3,244.22",216.28,48.87,3.26,04/10/2014,10/07/2021,165,107,0,1,2,2,3,4,3,0.00,148.99,262.98,317.50,528.99,655.53,"1,330.23",2,3,4,6,370.45,449.58,"1,203.97","1,220.22",0,1,5,9,0.00,63.95,"1,485.49","1,694.78"
3705,34,"2,672.06",78.59,88.86,2.61,06/10/2017,10/07/2021,40,107,2,3,7,6,5,6,5,245.00,183.99,349.07,604.99,408.97,449.07,430.97,5,9,8,12,611.97,952.06,379.98,728.05,1,3,9,21,38.99,136.00,694.04,"1,803.03"
4712,28,"2,160.07",77.15,132.77,4.74,13/07/2020,10/07/2021,13,107,3,4,3,8,7,2,1,110.97,225.37,403.97,572.75,638.04,102.98,105.99,4,13,5,6,304.97,"1,040.39",377.36,437.35,3,10,10,5,214.57,839.81,708.73,396.96
5067,15,"2,037.91",135.86,51.91,3.46,01/05/2014,10/07/2021,175,107,1,5,1,3,1,3,1,220.50,806.95,214.99,272.49,104.99,253.00,164.99,4,5,3,3,427.48,688.49,480.97,440.97,4,6,5,0,352.99,"1,008.45",676.47,0.00
5244,21,"1,988.48",94.69,73.88,3.52,31/05/2020,10/07/2021,19,107,0,3,6,1,4,3,4,0.00,378.98,440.46,50.99,99.99,336.09,681.97,2,5,12,2,152.99,487.57,"1,112.93",234.99,1,9,10,1,122.99,864.44,780.06,220.99
6142,35,"1,771.75",50.62,125.75,3.59,09/04/2018,10/07/2021,34,107,3,5,7,3,3,6,8,163.97,209.47,217.97,284.57,207.57,208.26,479.94,13,10,12,0,676.01,461.82,633.92,0.00,1,18,12,4,40.99,907.49,578.80,244.47
6788,10,"1,659.89",165.99,10.99,1.10,29/11/2014,10/07/2021,242,107,1,1,1,0,1,5,1,131.00,26.00,81.00,0.00,435.00,920.89,66.00,2,1,1,6,157.00,180.49,435.00,887.40,0,4,5,1,0.00,591.00,838.49,230.40
7610,10,"1,534.32",153.43,46.92,4.69,05/05/2014,10/07/2021,262,107,1,3,2,3,0,1,0,558.00,569.47,131.48,182.78,0.00,92.59,0.00,1,6,3,0,558.00,542.85,433.47,0.00,1,3,3,3,558.00,476.07,115.18,385.07
8907,25,"1,392.67",55.71,85.87,3.43,22/07/2017,10/07/2021,58,107,2,4,2,8,5,4,0,64.00,223.47,112.09,343.57,417.96,231.58,0.00,4,7,5,9,273.07,384.09,273.57,461.94,0,5,9,11,0.00,294.47,498.15,600.05
11256,14,"1,207.96",86.28,71.86,5.13,04/02/2020,10/07/2021,37,107,2,1,1,2,2,3,3,240.48,169.99,64.99,122.48,149.98,269.97,190.07,7,2,3,2,692.43,98.98,282.07,134.48,1,9,3,1,76.09,759.41,304.47,67.99
11266,13,"1,207.35",92.87,31.85,2.45,30/11/2014,10/07/2021,186,107,2,1,3,2,1,2,2,97.20,99.00,111.29,118.98,77.49,339.19,364.20,2,4,4,3,153.99,241.63,377.95,433.78,0,1,3,9,0.00,279.00,166.68,761.67
15283,8,998.97,124.87,17.97,2.25,12/12/2014,10/07/2021,300,107,1,0,2,0,1,4,0,79.99,0.00,376.49,0.00,199.00,343.49,0.00,0,3,2,3,0.00,367.49,376.49,254.99,2,3,2,1,335.00,398.49,138.99,126.49
33571,3,595.69,198.56,5.99,2.00,03/07/2014,10/07/2021,855,107,0,0,0,1,1,1,0,0.00,0.00,0.00,244.00,20.00,331.69,0.00,1,1,0,1,244.00,331.69,0.00,20.00,0,1,1,1,0.00,331.69,244.00,20.00
46114,5,471.42,94.28,19.92,3.98,04/10/2014,10/07/2021,494,107,1,0,0,1,1,2,0,119.99,0.00,0.00,99.00,52.99,199.44,0.00,3,2,0,0,251.94,219.48,0.00,0.00,0,3,1,1,0.00,318.48,52.99,99.95
71854,5,324.98,65.00,19.88,3.98,26/07/2014,10/07/2021,508,107,1,0,0,0,0,4,0,63.95,0.00,0.00,0.00,0.00,261.03,0.00,0,1,2,2,0.00,103.09,78.99,142.90,0,2,2,1,0.00,78.99,142.90,103.09
93066,6,252.87,42.15,19.92,3.32,21/02/2014,10/07/2021,449,107,1,0,0,1,1,2,1,38.70,0.00,0.00,33.99,55.00,39.19,85.99,1,3,2,0,85.99,77.89,88.99,0.00,0,4,2,0,0.00,163.88,88.99,0.00
125501,4,182.04,45.51,8.94,2.24,04/02/2014,10/07/2021,678,107,0,1,0,1,0,2,0,0.00,49.50,0.00,66.00,0.00,66.54,0.00,1,3,0,0,49.50,132.54,0.00,0.00,0,1,1,2,0.00,31.09,35.45,115.50
245927,2,63.04,31.52,9.94,4.97,16/12/2014,10/07/2021,"1,199",107,0,1,0,0,0,1,0,0.00,4.95,0.00,0.00,0.00,58.09,0.00,0,1,1,0,0.00,58.09,4.95,0.00,0,0,0,2,0.00,0.00,0.00,63.04
2428,22,"6,981.68",317.35,64.88,2.95,23/11/2018,09/07/2021,44,108,2,1,0,4,6,6,3,850.99,173.49,0.00,"1,505.97","1,940.09","1,623.05",888.09,3,7,7,5,762.48,"2,244.16","2,501.05","1,473.99",3,7,8,4,500.09,"2,103.98","3,382.14",995.47
3155,14,"3,271.48",233.68,51.48,3.68,11/12/2019,09/07/2021,41,108,2,1,5,1,4,0,1,459.99,161.99,"1,685.97",181.99,701.55,0.00,79.99,2,5,4,3,218.56,"1,141.96","1,445.98",464.98,3,3,2,6,311.97,"1,109.56",397.98,"1,451.97"
3239,23,"3,143.81",136.69,92.81,4.04,24/08/2016,09/07/2021,77,108,4,3,2,1,2,5,6,414.97,337.97,291.98,350.00,153.98,567.95,"1,026.96",4,7,6,6,538.96,"1,107.94",786.96,709.95,2,6,8,7,168.98,"1,030.97","1,009.92",933.94
3410,20,"2,941.92",147.10,77.82,3.89,26/12/2015,09/07/2021,101,108,1,1,1,2,6,2,7,36.00,485.00,219.99,358.98,888.07,149.94,803.94,5,9,3,3,874.97,"1,310.04",409.98,346.93,3,2,7,8,281.97,281.98,"1,317.05","1,060.92"
4165,19,"2,411.52",126.92,103.82,5.46,14/04/2018,09/07/2021,62,108,3,3,2,5,1,2,3,382.97,360.97,414.98,629.95,49.09,297.58,275.98,4,5,9,1,583.96,592.05,"1,133.52",101.99,0,3,6,10,0.00,236.58,859.94,"1,315.00"
4174,11,"2,407.02",218.82,40.92,3.72,30/11/2014,09/07/2021,219,108,2,1,1,0,2,2,3,136.19,624.99,301.00,0.00,329.48,549.18,466.18,3,4,0,4,241.18,"1,398.66",0.00,767.18,0,3,7,1,0.00,434.47,"1,821.35",151.20
4313,20,"2,340.82",117.04,89.82,4.49,09/11/2017,09/07/2021,67,108,4,2,2,2,4,3,3,454.97,219.98,166.98,406.99,540.96,299.97,250.97,5,7,6,2,567.95,969.94,581.94,220.99,0,3,8,9,0.00,236.97,858.92,"1,244.93"
4705,20,"2,164.85",108.24,84.85,4.24,02/11/2019,09/07/2021,31,108,4,1,3,2,4,2,4,471.98,169.99,335.99,132.98,491.97,254.98,306.96,4,4,4,8,381.96,352.97,451.98,977.94,7,10,3,0,800.97,"1,189.91",173.97,0.00
5640,21,"1,880.42",89.54,88.42,4.21,20/06/2015,09/07/2021,105,108,1,5,0,3,3,5,4,39.99,345.83,0.00,437.94,259.93,269.79,526.94,2,5,8,6,621.99,481.88,468.76,307.79,0,9,4,8,0.00,586.67,707.97,585.78
6111,20,"1,777.80",88.89,115.80,5.79,23/05/2018,09/07/2021,57,108,1,2,2,3,3,3,6,90.99,170.98,134.98,271.97,272.97,272.97,562.94,0,1,14,5,0.00,91.99,"1,231.86",453.95,7,10,3,0,643.93,861.90,271.97,0.00
7775,19,"1,510.96",79.52,76.86,4.05,19/01/2019,09/07/2021,47,108,2,4,1,3,5,2,2,173.99,373.46,23.99,169.57,289.97,189.99,289.99,6,7,5,1,398.96,582.06,465.95,63.99,1,12,5,1,222.49,885.92,350.56,51.99
63665,4,361.57,90.39,15.97,3.99,05/04/2014,09/07/2021,663,108,1,0,0,0,1,2,0,108.49,0.00,0.00,0.00,95.09,157.99,0.00,2,1,0,1,162.49,95.09,0.00,103.99,0,1,1,2,0.00,95.09,103.99,162.49
2414,46,"7,361.44",160.03,106.79,2.32,16/03/2014,08/07/2021,58,109,6,5,7,7,6,5,10,940.44,"1,734.99",705.96,836.78,734.87,865.46,"1,542.94",10,16,6,14,"1,945.98","1,976.10","1,261.48","2,177.88",1,8,12,25,307.00,"1,464.95","1,801.84","3,787.65"
2449,33,"6,346.36",192.31,76.86,2.33,13/02/2020,08/07/2021,15,109,3,2,5,11,8,2,2,716.18,548.00,346.38,"1,639.96","1,814.87",660.49,620.48,10,10,8,5,"2,076.47","2,131.36",983.06,"1,155.47",10,12,8,3,"1,548.96","2,325.57","1,784.26",687.57
3703,23,"2,673.86",116.25,112.76,4.90,07/10/2015,08/07/2021,91,109,0,5,3,8,3,2,2,0.00,"1,171.97",351.98,660.52,269.97,117.94,101.48,7,6,7,3,617.94,863.51,960.44,231.97,2,10,6,5,108.98,701.96,"1,336.96",525.96
3861,24,"2,578.78",107.45,116.78,4.87,27/02/2018,08/07/2021,51,109,3,3,5,7,0,3,3,376.97,199.97,447.97,851.93,0.00,295.97,405.97,6,8,4,6,746.95,966.92,389.96,474.95,3,9,7,5,377.97,878.92,791.94,529.95
5467,16,"1,922.27",120.14,59.77,3.74,07/04/2014,08/07/2021,166,109,1,2,4,5,3,1,0,0.00,364.94,359.48,646.91,531.94,19.00,0.00,3,7,3,3,430.98,715.46,569.89,205.94,2,6,7,1,260.48,284.94,"1,246.86",129.99
5585,15,"1,890.85",126.06,85.85,5.72,21/11/2017,08/07/2021,88,109,4,1,4,3,1,0,2,508.96,79.49,761.96,330.47,104.99,0.00,104.98,2,4,6,3,161.98,363.46,914.44,450.97,0,3,8,4,0.00,480.47,989.92,420.46
5705,18,"1,867.10",103.73,86.80,4.82,08/02/2016,08/07/2021,110,109,3,3,1,4,2,3,2,409.93,255.97,245.00,294.27,120.98,375.97,164.98,7,6,3,2,574.14,414.00,638.98,239.98,0,3,7,8,0.00,342.97,729.93,794.20
7033,18,"1,619.84",89.99,90.84,5.05,04/01/2016,08/07/2021,112,109,5,3,3,5,2,0,0,348.95,474.98,238.97,398.95,157.99,0.00,0.00,6,5,2,5,495.94,391.95,142.98,588.97,0,7,11,0,0.00,577.94,"1,041.90",0.00
8479,7,"1,433.46",204.78,24.96,3.57,21/01/2015,08/07/2021,337,109,0,1,3,1,1,1,0,0.00,133.99,621.99,164.49,399.00,113.99,0.00,2,2,2,1,512.99,282.48,504.00,133.99,0,3,0,4,0.00,677.48,0.00,755.98
11747,6,"1,176.06",196.01,18.96,3.16,28/11/2014,08/07/2021,402,109,1,1,0,2,2,0,0,221.99,195.49,0.00,179.59,578.99,0.00,0.00,0,2,2,2,0.00,179.59,424.98,571.49,0,3,0,3,0.00,382.58,0.00,793.48
14248,17,"1,041.67",61.27,75.87,4.46,19/10/2019,08/07/2021,37,109,3,1,1,2,3,6,1,261.18,41.99,24.99,121.38,126.17,379.97,85.99,6,2,4,5,327.96,81.18,205.18,427.35,2,6,5,4,126.18,447.35,264.17,203.97
17088,13,931.81,71.68,46.91,3.61,19/04/2014,08/07/2021,203,109,3,0,1,5,1,2,1,206.98,0.00,41.39,276.97,94.99,237.49,73.99,1,4,4,4,102.99,214.98,361.97,251.87,0,2,5,6,0.00,87.48,456.37,387.96
26787,5,696.07,139.21,14.97,2.99,28/01/2015,08/07/2021,471,109,1,1,1,2,0,0,0,275.00,149.99,125.00,146.08,0.00,0.00,0.00,0,3,1,1,0.00,510.08,60.99,125.00,0,3,2,0,0.00,360.08,335.99,0.00
34805,9,580.43,64.49,20.93,2.33,21/07/2014,08/07/2021,283,109,2,0,0,6,0,0,1,39.95,0.00,0.00,492.99,0.00,0.00,47.49,2,5,2,0,120.48,420.00,39.95,0.00,0,0,0,9,0.00,0.00,0.00,580.43
53800,5,417.48,83.50,9.98,2.00,07/03/2014,08/07/2021,536,109,0,0,1,1,2,1,0,0.00,0.00,93.99,108.49,155.00,60.00,0.00,2,3,0,0,148.99,268.49,0.00,0.00,1,1,1,2,93.99,108.49,60.00,155.00
2647,51,"4,675.87",91.68,103.63,2.03,05/08/2019,07/07/2021,14,110,4,7,13,3,6,12,6,423.98,490.75,883.06,638.45,348.68,"1,078.06",812.89,23,11,7,10,"2,085.95",769.89,358.07,"1,461.96",7,24,7,13,617.65,"2,212.04",823.22,"1,022.96"
2858,19,"3,857.20",203.01,53.90,2.84,05/10/2018,07/07/2021,53,110,5,2,4,3,1,4,0,519.58,603.00,749.58,"1,069.47",347.99,567.58,0.00,9,7,1,2,"1,403.15","1,791.06",214.00,448.99,0,0,11,8,0.00,0.00,"1,457.75","2,399.45"
2936,19,"3,688.68",194.14,60.88,3.20,10/12/2017,07/07/2021,69,110,2,4,4,3,3,0,3,541.89,"1,071.17",397.98,507.48,406.17,0.00,763.99,3,3,7,6,718.49,405.98,"1,558.74","1,005.47",0,3,10,6,0.00,358.47,"1,581.53","1,748.68"
3256,16,"3,126.47",195.40,18.97,1.19,26/01/2019,07/07/2021,56,110,0,2,4,4,0,3,3,0.00,403.99,442.00,551.98,0.00,478.00,"1,250.50",5,4,2,5,759.00,"1,336.50",562.00,468.97,1,4,9,2,307.00,784.00,"1,557.48",477.99
3301,22,"3,065.36",139.33,83.86,3.81,09/06/2019,07/07/2021,35,110,3,2,6,4,2,1,4,194.39,129.98,752.46,512.58,908.99,155.99,410.97,6,5,7,4,685.06,533.96,922.38,923.96,7,4,5,6,"1,405.36",319.97,622.56,717.47
3536,20,"2,808.83",140.44,98.83,4.94,16/09/2018,07/07/2021,51,110,2,4,5,4,1,3,1,204.98,693.97,832.45,544.47,194.99,301.97,36.00,3,4,3,10,495.97,588.96,281.98,"1,441.92",0,8,6,6,0.00,"1,143.42",603.96,"1,061.45"
3610,20,"2,760.00",138.00,74.70,3.74,10/09/2015,07/07/2021,106,110,4,1,6,1,1,5,2,601.97,44.95,"1,094.93",95.00,33.95,785.26,103.94,7,4,6,3,"1,165.95",687.90,680.17,225.98,3,2,9,6,189.94,350.00,"1,667.15",552.91
3783,13,"2,620.27",201.56,14.97,1.15,04/07/2014,07/07/2021,197,110,0,1,5,3,3,0,1,0.00,200.00,951.29,484.99,794.00,0.00,189.99,6,0,5,2,"1,351.29",0.00,889.00,379.98,0,6,4,3,0.00,"1,071.29",783.99,764.99
5472,24,"1,920.96",80.04,82.86,3.45,20/04/2020,07/07/2021,18,110,4,4,2,5,3,1,5,473.59,186.07,89.69,427.97,140.98,70.00,532.66,7,6,7,4,601.36,360.96,785.57,173.07,0,7,13,4,0.00,465.96,"1,256.03",198.97
6637,19,"1,681.21",88.48,49.86,2.62,30/07/2014,07/07/2021,133,110,2,7,4,0,0,3,3,130.98,716.58,351.08,0.00,0.00,292.38,190.19,3,2,4,10,186.68,178.00,271.97,"1,044.56",2,4,8,5,137.99,326.68,864.96,351.58
7510,14,"1,549.85",110.70,51.65,3.69,24/07/2014,07/07/2021,181,110,1,2,4,5,1,0,1,203.99,180.73,337.09,590.05,48.99,0.00,189.00,4,4,3,3,474.12,378.14,258.64,438.95,0,0,2,12,0.00,0.00,325.20,"1,224.65"
8756,22,"1,406.20",63.92,70.90,3.22,21/11/2017,07/07/2021,60,110,3,7,2,2,2,2,4,225.98,284.98,120.09,112.19,343.98,121.99,196.99,6,5,7,4,340.66,338.59,563.96,162.99,1,9,5,7,30.00,452.66,540.46,383.08
12088,10,"1,155.29",115.53,51.79,5.18,06/07/2014,07/07/2021,256,110,1,0,2,0,2,2,3,47.99,0.00,199.44,0.00,273.94,245.99,387.93,4,2,2,2,319.42,220.94,340.99,273.94,2,1,3,4,188.95,199.99,383.47,382.88
14967,14,"1,011.90",72.28,59.80,4.27,14/09/2014,07/07/2021,178,110,3,2,1,1,0,2,5,169.97,127.99,94.09,80.99,0.00,127.94,410.92,6,3,1,4,380.05,217.89,118.99,294.97,3,5,6,0,203.07,396.93,411.90,0.00
33718,3,593.98,197.99,9.98,3.33,08/12/2014,07/07/2021,801,110,1,0,1,0,1,0,0,324.00,0.00,105.99,0.00,163.99,0.00,0.00,1,2,0,0,105.99,487.99,0.00,0.00,0,0,2,1,0.00,0.00,269.98,324.00
2370,40,"9,281.38",232.03,108.78,2.72,28/12/2015,06/07/2021,50,111,4,11,2,3,4,4,12,"1,549.97","2,454.04",287.98,455.99,996.99,513.48,"3,022.93",8,10,12,10,"1,622.94","1,603.94","3,687.54","2,366.96",0,3,21,16,0.00,708.97,"4,639.89","3,932.52"
2461,42,"6,163.77",146.76,182.67,4.35,13/12/2017,06/07/2021,31,111,5,7,4,3,5,8,10,906.55,809.94,457.47,265.97,"1,514.95",910.98,"1,297.91",5,10,17,10,545.95,"1,275.80","2,857.87","1,484.15",2,16,7,17,80.48,"2,333.11",578.93,"3,171.25"
